대분류,중분류,세분류,면적,비고,Univ_SGG1,Univ_SGG2,Univ_Name,AreaFactor,DensityFactor,CapacityFactor,용량(kW),연간발전량(kWh)
주차장,노외,NA,159.756526,NA,안산시,상록구,안산대학교,50,10,0.1335,7.9878263,9341.443345
주차장,노외,NA,653.784955,NA,안산시,상록구,안산대학교,50,10,0.1335,32.68924775,38228.76767
주차장,노외,NA,330.768767,NA,안산시,상록구,안산대학교,50,10,0.1335,16.53843835,19341.04211
건물,평면,NA,187.256918,NA,안산시,상록구,안산대학교,24.14,6.6,0.1335,6.849063637,8009.705961
건물,평면,NA,572.167178,NA,안산시,상록구,안산대학교,24.14,6.6,0.1335,20.927448,24473.81333
건물,평면,NA,372.661933,NA,안산시,상록구,안산대학교,24.14,6.6,0.1335,13.63039252,15940.19884
건물,복합,NA,259.654203,NA,안산시,상록구,안산대학교,16.47,6.6,0.1335,6.479552611,7577.577597
건물,복합,NA,749.62456,NA,안산시,상록구,안산대학교,16.47,6.6,0.1335,18.70654016,21876.55045
건물,평면,NA,729.400698,NA,안산시,상록구,안산대학교,24.14,6.6,0.1335,26.67838311,31199.30191
건물,평면,NA,1055.763012,NA,안산시,상록구,안산대학교,24.14,6.6,0.1335,38.61533198,45159.08614
건물,복합,NA,102.592039,NA,안산시,상록구,안산대학교,16.47,6.6,0.1335,2.560137701,2993.978635
건물,평면,NA,711.885897,NA,안산시,상록구,안산대학교,24.14,6.6,0.1335,26.03776599,30450.12581
건물,평면,NA,685.690496,NA,안산시,상록구,안산대학교,24.14,6.6,0.1335,25.07964935,29329.64673
건물,평면,NA,835.425068,NA,안산시,상록구,안산대학교,24.14,6.6,0.1335,30.55630476,35734.37616
건물,평면,NA,910.907141,NA,안산시,상록구,안산대학교,24.14,6.6,0.1335,33.31711876,38963.03771
건물,복합,NA,659.403871,NA,안산시,상록구,안산대학교,16.47,6.6,0.1335,16.45512387,19243.60916
건물,복합,NA,689.016473,NA,안산시,상록구,안산대학교,16.47,6.6,0.1335,17.19409289,20107.80388
건물,경사,NA,1944.438441,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),16.47,6.6,0.1415,48.52257746,60145.67566
건물,평면,NA,353.096096,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),24.14,6.6,0.1415,12.91475721,16008.35815
건물,경사,NA,3981.975032,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),16.47,6.6,0.1415,99.36837693,123171.0779
주차장,노외,NA,203.577931,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,10.17889655,12617.14943
주차장,노외,NA,208.295612,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,10.4147806,12909.53714
주차장,노외,NA,143.034617,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,7.15173085,8864.856458
주차장,노외,NA,220.07754,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,11.003877,13639.7457
주차장,노외,NA,127.188652,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,6.3594326,7882.771085
건물,평면,NA,1221.518564,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),24.14,6.6,0.1415,44.67796687,55380.12706
건물,복합,NA,1261.814122,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),16.47,6.6,0.1415,31.48799786,39030.63287
주차장,노외,NA,742.60432,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,37.130216,46024.38794
주차장,노외,NA,100.849187,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,5.04245935,6250.330063
주차장,노외,NA,693.491852,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,34.6745926,42980.54451
주차장,노외,NA,450.386644,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,22.5193322,27913.61304
기타시설물,관중석,NA,647.831577,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,32.39157885,40150.65765
유휴부지,나지,NA,1261.640587,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,63.08202935,78192.69866
건물,평면,NA,1045.102756,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),24.14,6.6,0.1415,38.22542505,47381.94336
건물,평면,NA,3753.059496,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),24.14,6.6,0.1415,137.2709943,170152.8883
주차장,노외,NA,655.815293,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,32.79076465,40645.46441
주차장,노외,NA,254.793971,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,12.73969855,15791.36594
주차장,노외,NA,188.786694,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,9.4393347,11700.43293
주차장,노외,NA,168.252887,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,8.41264435,10427.80918
주차장,노외,NA,78.13033,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,3.9065165,4842.283462
주차장,노외,NA,648.481741,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,32.42408705,40190.95286
주차장,노외,NA,386.096901,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,19.30484505,23929.12763
주차장,노외,NA,335.578109,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,16.77890545,20798.12446
기타시설물,관중석,NA,1281.801465,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,64.09007325,79442.2094
기타시설물,관중석,NA,340.05856,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,17.002928,21075.80937
기타시설물,관중석,NA,446.100672,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,22.3050336,27647.98135
주차장,노외,NA,244.137788,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,12.2068894,15130.92769
주차장,노외,NA,321.276125,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,16.06380625,19911.7304
건물,평면,NA,697.95759,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),24.14,6.6,0.1415,25.52832761,31643.38321
건물,평면,NA,2349.664026,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),24.14,6.6,0.1415,85.9407418,106526.9871
건물,평면,NA,1236.515174,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),24.14,6.6,0.1415,45.22647924,56060.03008
건물,평면,NA,1445.456401,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),24.14,6.6,0.1415,52.86866291,65532.82242
주차장,노외,NA,304.025877,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,15.20129385,18842.61178
주차장,노외,NA,59.455576,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,2.9727788,3684.878234
주차장,노외,NA,76.137678,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,3.8068839,4718.784869
주차장,노외,NA,61.712223,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,3.08561115,3824.738445
주차장,노외,NA,135.511972,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,6.7755986,8398.625489
건물,평면,NA,2053.163487,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),24.14,6.6,0.1415,75.09600996,93084.50819
기타시설물,관중석,NA,598.758913,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,29.93794565,37109.28115
건물,평면,NA,4595.052257,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),24.14,6.6,0.1415,168.0675174,208326.4105
유휴부지,나지,NA,4561.995039,NA,안성시,죽산면,두원공과대학교(안성캠퍼스),50,10,0.1415,228.099752,282738.7665
건물,경사,NA,1877.521046,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,46.85268428,58075.77628
건물,평면,NA,261.909371,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,9.579533661,11874.21515
건물,평면,NA,288.79163,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,10.56277265,13092.97921
주차장,노외,NA,214.642147,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,10.73210735,13302.87634
주차장,노외,NA,1269.001695,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,63.45008475,78648.91805
주차장,노외,NA,415.040193,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,20.75200965,25722.94604
주차장,노외,NA,576.346157,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,28.81730785,35720.20577
건물,평면,NA,837.837377,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,30.64453679,37985.12913
건물,평면,NA,369.617211,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,13.51902951,16757.37783
건물,평면,NA,43.929359,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,1.606749585,1991.630381
건물,복합,NA,841.809733,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,21.00697925,26038.99105
주차장,노외,NA,518.856346,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,25.9428173,32157.15976
주차장,노외,NA,637.994195,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,31.89970975,39540.96622
주차장,노외,NA,120.091201,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,6.00456005,7442.892364
주차장,노외,NA,88.136181,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,4.40680905,5462.41609
건물,평면,NA,154.125536,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,5.637258241,6987.60708
주차장,노외,NA,329.082129,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,16.45410645,20395.52311
건물,평면,NA,738.571648,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,27.01381755,33484.70741
주차장,노외,NA,279.39221,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,13.9696105,17315.891
건물,평면,NA,89.446486,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,3.271572988,4055.245581
건물,복합,NA,387.355895,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,9.666290289,11981.75346
건물,평면,NA,357.209569,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,13.0652106,16194.85115
주차장,노외,NA,103.688319,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,5.18441595,6426.290947
주차장,노외,NA,181.405571,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,9.07027855,11242.97307
주차장,노외,NA,180.700308,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,9.0350154,11199.26299
주차장,노외,NA,137.343401,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,6.86717005,8512.131964
건물,평면,NA,72.836361,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,2.664045083,3302.190442
건물,평면,NA,51.951829,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,1.900177503,2355.346022
건물,복합,NA,47.284975,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,1.179975058,1462.626283
주차장,노외,NA,195.862951,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,9.79314755,12138.99811
건물,복합,NA,1514.633592,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,37.79699282,46850.88448
건물,평면,NA,553.09563,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,20.22989168,25075.75993
건물,평면,NA,355.473172,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,13.00170056,16116.12792
건물,경사,NA,170.453452,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,4.253588416,5272.492985
주차장,노외,NA,124.031618,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,6.2015809,7687.107589
주차장,노외,NA,196.259753,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,9.81298765,12163.59071
주차장,노외,NA,251.545976,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,12.5772988,15590.06495
주차장,노외,NA,87.576551,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,4.37882755,5427.731901
주차장,노외,NA,462.825823,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,23.14129115,28684.55603
주차장,노외,NA,480.638133,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,24.03190665,29788.50957
주차장,노외,NA,254.360037,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,12.71800185,15764.47201
주차장,노외,NA,53.340047,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,2.66700235,3305.856093
주차장,노외,NA,73.086119,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,3.65430595,4529.658397
건물,평면,NA,331.89151,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,12.13918341,15047.00341
건물,복합,NA,853.688581,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,21.3034105,26406.42945
건물,평면,NA,698.982429,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,25.56581187,31689.84645
주차장,노외,NA,139.40523,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,6.9702615,8639.91794
주차장,노외,NA,105.589597,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,5.27947985,6544.126453
주차장,노외,NA,381.833693,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,19.09168465,23664.90679
주차장,노외,NA,263.639826,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,13.1819913,16339.6055
건물,경사,NA,270.440633,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,6.748723069,8365.312193
건물,복합,NA,677.205189,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,16.89934767,20947.41741
건물,경사,NA,1073.519777,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,26.78919807,33206.28258
건물,경사,NA,626.122227,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,15.62459557,19367.3112
건물,경사,NA,474.516462,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,11.84134262,14677.81783
건물,복합,NA,95.542924,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,2.38423024,2955.348751
건물,평면,NA,141.793665,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,5.186210717,6428.515632
건물,경사,NA,248.981692,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,6.21322495,7701.540855
주차장,노외,NA,272.629319,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,13.63146595,16896.7473
주차장,노외,NA,79.236588,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,3.9618294,4910.846014
주차장,노외,NA,323.601517,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,16.18007585,20055.85122
주차장,노외,NA,727.941935,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,36.39709675,45115.65731
주차장,노외,NA,268.523167,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,13.42615835,16642.26032
주차장,노외,NA,252.667422,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,12.6333711,15659.56881
주차장,노외,NA,183.814714,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,9.1907357,11392.28453
주차장,노외,NA,153.293212,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,7.6646606,9500.6534
주차장,노외,NA,1184.589351,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,59.22946755,73417.29421
주차장,노외,NA,393.121669,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,19.65608345,24364.50168
주차장,노외,NA,204.355957,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,10.21779785,12665.36915
주차장,노외,NA,245.328662,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,12.2664331,15204.73448
주차장,노외,NA,217.901743,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,10.89508715,13504.89633
건물,평면,NA,650.495207,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,23.792355,29491.57571
건물,평면,NA,1677.449967,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,61.35400334,76050.7413
건물,평면,NA,230.070021,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,8.414985314,10430.7109
주차장,노외,NA,144.589436,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,7.2294718,8961.219475
주차장,노외,NA,105.681766,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,5.2840883,6549.838811
건물,복합,NA,2012.050771,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,50.20981242,62237.07089
주차장,노외,NA,180.908651,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,9.04543255,11212.17546
주차장,노외,NA,280.67381,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,14.0336905,17395.32072
주차장,노외,NA,275.704804,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,13.7852402,17087.35664
주차장,노외,NA,326.848709,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,16.34243545,20257.10244
주차장,노외,NA,192.032738,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,9.6016369,11901.613
주차장,노외,NA,250.700027,NA,안성시,중앙로,한경국립대학교(안성),50,10,0.1415,12.53500135,15537.63557
건물,평면,NA,862.91108,NA,안성시,중앙로,한경국립대학교(안성),24.14,6.6,0.1415,31.56162647,39121.89848
건물,복합,NA,258.092397,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,6.440578452,7983.354615
건물,복합,NA,107.665483,NA,안성시,중앙로,한경국립대학교(안성),16.47,6.6,0.1415,2.686743189,3330.325653
