"","가구ID","광역시도","주택종류","외벽수","주택방향","준공년도","난방기기","난방연료","취사설비","냉방만족도","난방만족도","가구원수","교육정도","출생년도","세후소득","연도","전기소비량","지역난방소비량","도시가스소비량","등유소비량","프로판소비량","기타석유소비량","연탄소비량","기타연료소비량","석유소비량"
"13784","HH19110363",11,7,3,5,1996,5,4,2,3,4,2,2,1953,3100,2021,1916.08,0,6884.01,0,0,0,0,0,0
"13785","HH19110364",11,2,3,6,1992,5,4,2,2,2,3,2,1966,5600,2021,1433.62,0,5536.02,0,0,0,0,0,0
"13786","HH19110365",11,6,3,6,2010,1,5,2,1,1,3,3,1978,4000,2021,4479.74,10551,565.95,0,0,0,0,864,0
"13787","HH19110366",11,6,2,7,2010,1,5,2,1,1,2,2,1958,45000,2021,2318.56,7350,4280.64,0,0,0,0,0,0
"13788","HH19110367",11,6,2,5,2003,1,5,2,2,2,3,3,1960,6000,2021,2390.8,7881,3529.47,0,0,0,0,0,0
"13789","HH19110368",11,6,2,5,2003,1,5,2,2,2,4,3,1963,6500,2021,1627.98,7881,3529.47,0,0,0,0,0,0
"13790","HH19110369",11,6,2,3,2003,1,5,2,1,1,4,3,1964,5400,2021,1910.06,7881,3529.47,0,0,0,0,0,0
"13791","HH19110370",11,6,2,5,2010,1,5,2,2,2,4,3,1966,7500,2021,2666,10617,3714.69,0,0,0,0,0,0
"13792","HH19110371",11,4,3,6,1996,5,4,2,1,2,3,3,1982,5700,2021,2545.6,0,8448.09,0,0,0,0,0,0
"13793","HH19110372",11,4,2,3,1996,5,4,2,1,2,3,3,1971,4800,2021,1845.56,0,9487.38,0,0,0,0,0,0
"13794","HH19110373",11,8,2,3,2001,5,4,2,2,3,1,3,1981,3300,2021,1147.24,0,4928.91,0,0,0,0,0,0
"13795","HH19110374",11,4,2,1,2001,5,4,2,2,3,3,3,1963,5400,2021,1754.4,0,6204.87,0,0,0,0,0,0
"13796","HH19110375",11,2,3,3,2005,5,4,2,2,3,2,2,1959,3700,2021,1139.5,0,6822.27,0,0,0,0,0,0
"13797","HH19110376",11,5,2,3,2004,5,4,2,1,1,1,3,1985,3300,2021,1668.4,0,4928.91,0,0,0,0,0,0
"13798","HH19110377",11,4,3,5,1997,5,4,2,2,2,3,3,1971,6500,2021,1978,0,15733.41,0,0,0,0,0,0
"13799","HH19110378",11,8,1,3,2013,5,4,2,2,2,1,3,1984,2800,2021,1806,0,4661.37,0,0,0,0,0,0
"13800","HH19110379",11,8,2,3,1994,5,4,2,2,2,1,3,1984,3100,2021,1517.04,0,4928.91,0,0,0,0,0,0
"13801","HH19110380",11,3,3,1,1993,5,4,2,2,2,3,3,1982,4200,2021,1918.66,0,6884.01,0,0,0,0,0,0
"13802","HH19110382",11,2,2,3,2017,5,4,2,1,1,3,3,1976,4650,2021,2518.08,0,4424.7,0,0,0,0,0,0
"13803","HH19110383",11,6,2,7,2004,5,4,2,2,2,3,3,1980,6000,2021,2153.44,0,6606.18,0,0,0,0,0,0
"13804","HH19110384",11,6,2,5,2004,5,4,2,2,2,1,2,1962,4000,2021,1361.38,0,6606.18,0,0,0,0,0,0
"13805","HH19110385",11,6,2,3,2004,5,4,2,2,2,3,3,1963,4800,2021,1769.88,0,6606.18,0,0,0,0,0,0
"13806","HH19110386",11,5,4,1,1989,5,4,3,2,2,3,2,1956,4000,2021,3083.1,0,4362.96,0,0,0,0,0,0
"13807","HH19110389",11,6,4,3,1987,1,5,2,3,2,2,2,1958,3650,2021,3028.06,8656,2809.17,0,0,0,0,0,0
"13808","HH19110390",11,6,3,1,1987,1,5,3,3,3,1,3,1964,1700,2021,4072.1,3302,0,0,0,0,0,0,0
"13809","HH19110391",11,6,4,3,1988,1,5,2,2,2,3,3,1954,5800,2021,2489.7,12039,1121.61,0,0,0,0,0,0
"13810","HH19110392",11,6,4,3,1987,1,5,3,3,2,4,3,1960,10000,2021,2603.22,12198,0,0,0,0,0,0,0
"13811","HH19110393",11,6,4,3,1987,1,5,2,2,2,2,3,1958,3800,2021,1891.14,1629,1121.61,0,0,0,0,0,0
"13812","HH19110394",11,6,4,3,1988,1,5,3,2,2,2,3,1963,9500,2021,4071.24,9473,0,0,0,0,0,0,0
"13813","HH19110395",11,6,4,3,1987,1,5,3,3,3,3,3,1960,7200,2021,2326.3,4203,0,0,0,0,0,0,0
"13814","HH19110397",11,6,3,1,1987,1,5,2,2,2,3,3,1959,4600,2021,3605.98,9692,730.59,0,0,0,0,0,0
"13815","HH19110398",11,6,4,3,1988,1,5,2,3,2,3,3,1955,5000,2021,5288.14,7324,1121.61,0,0,0,0,0,0
"13816","HH19110399",31,6,4,3,2001,5,4,2,4,4,2,4,1952,2350,2021,1369.98,0,9096.36,0,0,0,0,0,0
"13817","HH19110401",11,6,4,1,1986,5,4,3,2,2,3,3,1989,7000,2021,3151.04,0,7738.08,0,0,0,0,0,0
"13818","HH19110402",11,4,4,6,1992,5,4,3,3,3,3,3,1963,4510,2021,2846.6,0,15733.41,0,0,0,0,0,0
"13819","HH19110403",11,6,3,5,1987,1,5,0,3,2,5,3,1956,7200,2021,3180.28,7517,0,0,0,0,0,0,0
"13820","HH19110405",11,6,4,1,1999,1,5,3,2,2,2,3,1987,8000,2021,3649.84,5323,0,0,0,0,0,0,0
"13821","HH19110406",11,6,4,3,2000,1,5,2,2,2,3,3,1958,7900,2021,2754.58,2735,1265.67,0,0,0,0,0,0
"13822","HH19110407",11,5,4,1,1989,21,6,2,4,2,5,2,1987,4000,2021,2676.32,0,6256.32,0,0,0,0,0,0
"13823","HH19110408",11,6,4,3,2016,1,5,2,4,2,3,2,1991,3240,2021,2397.68,3130,792.33,0,0,0,0,0,0
"13824","HH19110409",11,6,4,6,2000,5,4,2,2,2,3,2,1954,8100,2021,3080.52,0,6256.32,0,0,0,0,0,0
"13825","HH19110411",11,6,4,2,1999,1,5,2,4,2,3,2,1957,4800,2021,2503.46,3042,782.04,0,0,0,0,0,0
"13826","HH19110412",11,4,4,8,2009,2,4,2,3,2,5,2,1976,3400,2021,2656.54,0,19193.8,0,0,0,0,0,0
"13827","HH19110413",11,5,3,1,1994,2,4,2,4,3,3,3,1954,6000,2021,4992.3,0,15323.66,0,0,0,0,0,0
"13828","HH19110414",11,6,4,3,2004,20,6,2,4,2,2,-9,1958,2400,2021,2782.96,0,4661.37,0,0,0,0,0,0
"13829","HH19110415",11,6,3,3,2004,5,4,2,3,2,3,3,1984,4000,2021,2989.36,0,3827.88,0,0,0,0,0,0
"13830","HH19110416",11,6,3,3,2004,5,4,2,3,3,4,3,1976,4700,2021,2940.34,0,3333.96,0,0,0,0,0,0
"13831","HH19110417",11,6,4,3,2004,5,4,2,3,3,2,3,1961,3100,2021,2807.9,0,3447.15,0,0,0,0,0,0
"13832","HH19110418",11,6,3,3,2004,5,4,2,4,2,2,2,1960,2100,2021,2389.08,0,8139.39,0,0,0,0,0,0
"13833","HH19110419",11,6,4,3,1999,5,4,3,2,3,3,3,1960,5800,2021,3354.86,0,4054.26,0,0,0,0,0,0
"13834","HH19110420",11,6,4,5,2004,5,4,2,2,2,4,3,1977,4080,2021,3542.34,0,8139.39,0,0,0,0,0,0
"13835","HH19110421",11,6,4,3,2014,1,5,2,3,3,2,2,1953,5100,2021,2236.86,7350,4146.87,0,0,0,0,0,0
"13836","HH19110422",11,6,4,3,2014,1,5,2,2,3,2,3,1960,3800,2021,2453.58,7350,3797.01,0,0,0,0,0,0
"13837","HH19110423",11,6,4,3,2014,1,5,2,2,3,4,3,1971,7699,2021,2533.56,7350,3889.62,0,0,0,0,0,0
"13838","HH19110424",11,6,4,3,2014,1,5,2,3,2,4,2,1972,4000,2021,2818.22,7350,4517.31,0,0,0,0,0,0
"13839","HH19110425",11,6,5,5,2004,5,4,2,2,2,2,2,1950,4950,2021,3066.76,0,8139.39,0,0,0,0,0,0
"13840","HH19110426",11,6,4,3,2014,1,5,2,4,3,2,3,1956,3000,2021,2868.96,7350,3683.82,0,0,0,0,0,0
"13841","HH19110427",11,6,4,3,2014,1,5,2,2,3,2,2,1958,-9,2021,2220.52,7350,3704.4,0,0,0,0,0,0
"13842","HH19110428",11,7,5,6,1992,5,4,2,3,3,3,3,1980,3500,2021,2886.16,0,7985.04,0,0,0,0,0,0
"13843","HH19110429",11,7,5,6,2005,5,4,2,4,4,4,3,1974,3820,2021,2272.98,0,3786.72,0,0,0,0,0,0
"13844","HH19110430",11,4,3,6,1985,5,4,2,3,4,3,3,1970,5470,2021,2228.26,0,3508.89,0,0,0,0,0,0
"13845","HH19110431",11,1,5,5,1982,5,4,2,3,3,5,3,1968,4770,2021,1980.58,0,3231.06,0,0,0,0,0,0
"13846","HH19110433",11,7,5,3,1982,5,4,2,3,2,2,3,1978,6030,2021,2020.14,0,2912.07,0,0,0,0,0,0
"13847","HH19110434",11,6,4,3,2015,21,6,2,2,2,3,2,1962,-9,2021,2927.44,0,4167.45,0,0,0,0,0,0
"13848","HH19110435",11,6,4,6,2015,5,4,2,2,2,3,3,1970,3990,2021,2479.38,0,3436.86,0,0,0,0,0,0
"13849","HH19110436",11,6,4,5,2015,20,6,2,2,2,3,3,1962,6160,2021,2371.02,0,5145,0,0,0,0,0,0
"13850","HH19110437",11,6,4,1,2015,5,4,2,3,2,2,2,1953,-8,2021,1985.74,0,4620.21,0,0,0,0,0,0
"13851","HH19110439",11,2,4,5,1995,20,6,3,3,3,2,2,1956,2690,2021,2494,0,4496.73,0,0,0,0,0,0
"13852","HH19110440",11,2,4,6,1997,5,4,2,3,3,5,3,1963,6160,2021,2787.26,0,3879.33,0,0,0,0,0,0
"13853","HH19110441",11,4,4,6,1994,5,4,2,2,3,3,3,1968,5100,2021,3036.66,0,4496.73,0,0,0,0,0,0
"13854","HH19110442",11,2,4,5,1994,5,4,2,3,2,4,3,1974,5000,2021,2780.38,0,4043.97,0,0,0,0,0,0
"13855","HH19110443",11,7,4,5,1991,5,4,2,3,2,4,3,1986,3470,2021,2898.2,0,3652.95,0,0,0,0,0,0
"13856","HH19110444",11,5,4,3,2011,5,4,2,3,3,4,3,1984,4200,2021,2416.6,0,4795.14,0,0,0,0,0,0
"13857","HH19110445",11,5,3,3,2016,5,4,2,3,3,2,3,1976,4800,2021,2838.86,0,4671.66,0,0,0,0,0,0
"13858","HH19110446",11,5,4,1,1994,5,4,2,2,3,2,3,1986,6100,2021,3036.66,0,4352.67,0,0,0,0,0,0
"13859","HH19110447",11,3,4,3,1997,5,4,2,3,3,3,3,1979,4700,2021,2797.58,0,3601.5,0,0,0,0,0,0
"13860","HH19110448",11,5,4,6,2010,5,4,2,3,2,3,3,1983,3200,2021,2322,0,3961.65,0,0,0,0,0,0
"13861","HH19110449",11,5,4,5,2010,5,4,2,3,4,3,3,1974,4000,2021,2558.5,0,3622.08,0,0,0,0,0,0
"13862","HH19110450",11,5,3,5,2010,20,6,2,2,2,4,3,1967,5820,2021,2004.66,0,2634.24,0,0,0,0,0,0
"13863","HH19110451",11,5,4,6,2010,5,4,2,2,3,4,3,1971,4950,2021,2801.02,0,7985.04,0,0,0,0,0,0
"13864","HH19110452",11,2,4,3,1992,5,4,2,3,3,3,3,1956,3500,2021,2714.16,0,7768.95,0,0,0,0,0,0
"13865","HH19110453",11,2,5,5,1997,5,4,2,3,3,3,2,1979,6200,2021,3247.36,0,7347.06,0,0,0,0,0,0
"13866","HH19110454",11,4,3,3,1990,5,4,2,3,3,4,3,1987,4000,2021,2862.08,0,6266.61,0,0,0,0,0,0
"13867","HH19110455",11,2,4,3,1989,5,4,2,3,3,4,2,1968,6200,2021,2873.26,0,4332.09,0,0,0,0,0,0
"13868","HH19110456",11,4,3,3,1991,5,4,2,3,3,4,3,1972,4000,2021,2874.12,0,7089.81,0,0,0,0,0,0
"13869","HH19110457",11,6,4,3,2016,5,4,3,2,3,3,4,1981,4200,2021,3156.2,0,4301.22,0,0,0,0,0,0
"13870","HH19110458",11,6,4,3,2017,5,4,2,4,3,4,3,1978,5000,2021,2328.02,0,8139.39,0,0,0,0,0,0
"13871","HH19110459",11,6,4,3,2017,5,4,2,3,3,4,2,1965,8400,2021,2768.34,0,8139.39,0,0,0,0,0,0
"13872","HH19110460",11,6,3,3,2017,5,4,2,4,3,1,2,1961,2300,2021,3066.76,0,3920.49,0,0,0,0,0,0
"13873","HH19110461",11,6,4,3,2016,5,4,3,3,3,2,3,1976,4600,2021,2487.98,0,8139.39,0,0,0,0,0,0
"13874","HH19110462",11,6,4,3,2016,5,4,2,4,3,2,3,1987,5600,2021,3073.64,0,8139.39,0,0,0,0,0,0
"13875","HH19110464",11,3,4,5,1983,5,4,2,2,1,3,2,1961,4600,2021,3191.46,0,7892.43,0,0,0,0,0,0
"13876","HH19110465",11,2,4,5,1976,5,4,2,2,2,4,3,1968,3600,2021,3466.66,0,5597.76,0,0,0,0,0,0
"13877","HH19110466",11,7,4,6,1983,5,4,2,2,2,4,3,1971,5800,2021,3165.66,0,5165.58,0,0,0,0,0,0
"13878","HH19110467",11,7,4,6,1983,5,4,2,3,3,1,3,1979,4100,2021,3493.32,0,7295.61,0,0,0,0,0,0
"13879","HH19110468",11,4,4,3,1994,5,4,2,3,3,1,2,1963,2100,2021,2121.62,0,9044.91,0,0,0,0,0,0
"13880","HH19110469",11,5,4,6,1986,5,4,2,3,3,1,3,1997,2800,2021,2988.5,0,7357.35,0,0,0,0,0,0
"13881","HH19110470",11,3,4,5,1988,5,4,2,2,2,1,3,1987,3200,2021,3158.78,0,4928.91,0,0,0,0,0,0
"13882","HH19110472",11,5,3,2,1997,5,4,2,3,3,5,4,1969,1200,2021,2369.3,0,7419.09,0,0,0,0,0,0
"13883","HH19110473",11,8,4,5,2004,5,4,2,2,2,1,3,1990,2500,2021,2766.62,0,4167.45,0,0,0,0,0,0
"13884","HH19110474",11,8,4,3,2004,5,4,2,2,2,1,3,1985,2500,2021,3077.08,0,4970.07,0,0,0,0,0,0
"13885","HH19110475",11,8,4,5,2004,5,4,2,2,2,2,2,1957,3000,2021,3080.52,0,5319.93,0,0,0,0,0,0
"13886","HH19110476",11,8,4,5,2004,5,4,2,2,2,2,3,1962,2000,2021,2532.7,0,4208.61,0,0,0,0,0,0
"13887","HH19110477",11,1,6,6,1972,5,4,2,2,2,3,3,1971,3300,2021,2896.48,0,7182.42,0,0,0,0,0,0
"13888","HH19110478",11,5,4,5,2011,5,4,2,2,2,2,3,1959,6000,2021,3235.32,0,5803.56,0,0,0,0,0,0
"13889","HH19110480",11,3,4,6,2014,5,4,2,2,2,1,3,1979,3800,2021,3226.72,0,7316.19,0,0,0,0,0,0
"13890","HH19110481",11,3,4,6,1990,5,4,2,2,2,3,3,1961,5600,2021,3474.4,0,6863.43,0,0,0,0,0,0
"13891","HH19110483",11,4,5,5,1985,5,4,2,3,3,3,3,1975,4600,2021,2137.96,0,6369.51,0,0,0,0,0,0
"13892","HH19110484",11,3,4,3,1985,5,4,2,3,3,3,3,1978,5200,2021,3056.44,0,5412.54,0,0,0,0,0,0
"13893","HH19110485",11,5,6,5,1995,5,4,2,2,2,3,2,1978,3000,2021,3667.04,0,5875.59,0,0,0,0,0,0
"13894","HH19110486",11,3,4,6,1992,5,4,2,3,3,4,3,1976,5200,2021,3036.66,0,6297.48,0,0,0,0,0,0
"13895","HH19110487",11,3,4,7,1992,5,4,2,3,3,3,3,1958,5000,2021,2813.92,0,5103.84,0,0,0,0,0,0
"13896","HH19110488",11,2,5,6,1992,5,4,2,2,2,4,3,1965,4700,2021,3368.62,0,6400.38,0,0,0,0,0,0
"13897","HH19110489",11,6,4,6,2002,5,4,2,3,3,4,3,1965,4000,2021,2822.52,0,4712.82,0,0,0,0,0,0
"13898","HH19110490",11,6,4,7,2002,5,4,2,3,3,3,3,1978,4400,2021,2694.38,0,5577.18,0,0,0,0,0,0
"13899","HH19110491",11,6,5,6,2002,5,4,2,3,3,2,3,1971,3400,2021,2430.36,0,6122.55,0,0,0,0,0,0
"13900","HH19110492",11,6,4,6,2002,5,4,2,3,3,3,3,1956,5300,2021,2681.48,0,4990.65,0,0,0,0,0,0
"13901","HH19110493",11,6,4,6,2002,5,4,2,3,3,2,3,1982,4500,2021,2352.1,0,4239.48,0,0,0,0,0,0
"13902","HH19110494",11,6,4,6,2002,5,4,2,3,3,2,3,1965,5200,2021,2891.32,0,7871.85,0,0,0,0,0,0
"13903","HH19110495",11,1,5,5,1989,5,4,2,3,3,4,3,1978,3300,2021,3192.32,0,5000.94,0,0,0,0,0,0
"13904","HH19110496",11,3,4,6,1997,5,4,2,3,3,4,3,1961,3500,2021,2960.98,0,4753.98,0,0,0,0,0,0
"13905","HH19110497",11,3,4,1,1989,5,4,2,3,3,3,3,1966,4200,2021,3250.8,0,6781.11,0,0,0,0,0,0
"13906","HH19110498",11,6,4,5,1999,5,4,2,3,3,3,3,1965,4800,2021,3213.82,0,7532.28,0,0,0,0,0,0
"13907","HH19110499",11,6,4,6,1999,5,4,2,3,3,1,3,1982,2100,2021,3520.84,0,6976.62,0,0,0,0,0,0
"13908","HH19110500",11,6,4,5,1999,5,4,2,3,3,3,3,1980,4800,2021,3339.38,0,7357.35,0,0,0,0,0,0
"13909","HH19110501",11,6,4,3,1999,5,4,2,3,3,3,3,1964,3900,2021,2770.92,0,6287.19,0,0,0,0,0,0
"13910","HH19110502",11,6,4,3,1999,5,4,2,3,3,3,3,1969,4600,2021,2199.02,0,5885.88,0,0,0,0,0,0
"13911","HH19110503",11,6,4,5,1999,5,4,2,3,3,1,3,1967,2000,2021,2301.36,0,5083.26,0,0,0,0,0,0
"13912","HH19110504",11,5,4,6,1998,5,4,2,3,3,1,3,1975,4000,2021,3240.48,0,5587.47,0,0,0,0,0,0
"13913","HH19110505",11,2,4,3,1998,5,4,2,3,3,2,3,1958,4200,2021,3120.94,0,6503.28,0,0,0,0,0,0
"13914","HH19110506",11,4,4,3,1998,5,4,2,3,3,3,3,1974,4200,2021,2770.06,0,5072.97,0,0,0,0,0,0
"13915","HH19110507",11,6,4,5,1999,5,4,2,3,3,3,3,1976,4200,2021,3481.28,0,6565.02,0,0,0,0,0,0
"13916","HH19110508",11,6,4,5,1999,5,4,2,2,2,4,3,1972,4800,2021,2760.6,0,7182.42,0,0,0,0,0,0
"13917","HH19110509",11,6,4,3,1999,5,4,2,3,3,4,3,1977,5700,2021,3549.22,0,6853.14,0,0,0,0,0,0
"13918","HH19110510",11,6,4,6,1999,5,4,2,2,2,3,3,1976,4800,2021,3426.24,0,7182.42,0,0,0,0,0,0
"13919","HH19110511",11,6,4,5,1999,5,4,2,2,2,4,3,1979,5700,2021,2359.84,0,5813.85,0,0,0,0,0,0
"13920","HH19110512",11,6,4,5,1999,5,4,2,2,2,3,4,1964,4800,2021,3518.26,0,6595.89,0,0,0,0,0,0
"13921","HH19110513",11,6,4,6,2000,5,4,3,4,2,2,2,1993,3300,2021,1967.68,0,6667.92,0,0,0,0,0,0
"13922","HH19110515",11,6,1,3,2002,5,4,2,3,3,4,3,1966,10000,2021,3589.64,0,6904.59,0,0,0,0,0,0
"13923","HH19110516",11,6,3,3,1999,5,4,2,1,1,5,3,1979,5000,2021,2925.72,0,8921.43,0,0,0,0,0,0
"13924","HH19110517",11,6,4,6,1998,5,4,2,3,3,3,3,1969,4800,2021,2961.84,0,5834.43,0,0,0,0,0,0
"13925","HH19110518",11,6,4,6,1998,5,4,2,3,3,4,3,1972,2300,2021,3137.28,0,8139.39,0,0,0,0,0,0
"13926","HH19110519",11,6,3,5,2002,5,4,2,3,3,3,3,1968,5000,2021,1720,0,11730.6,0,0,0,0,0,0
"13927","HH19110520",11,6,4,6,1998,5,4,2,3,3,3,3,1960,5400,2021,2941.2,0,5608.05,0,0,0,0,0,0
"13928","HH19110521",11,6,3,3,2002,5,4,2,3,3,2,3,1949,6500,2021,2414.02,0,6976.62,0,0,0,0,0,0
"13929","HH19110523",11,6,1,1,2002,5,4,2,3,3,3,3,1962,5600,2021,2881,0,7892.43,0,0,0,0,0,0
"13930","HH19110524",11,6,4,5,1998,5,4,2,3,3,4,3,1982,4600,2021,3078.8,0,5165.58,0,0,0,0,0,0
"13931","HH19110525",11,6,2,1,1999,5,4,2,1,2,4,3,1975,4500,2021,2816.5,0,8108.52,0,0,0,0,0,0
"13932","HH19110526",11,6,4,5,1998,5,4,2,3,3,4,3,1977,4500,2021,3034.08,0,6318.06,0,0,0,0,0,0
"13933","HH19110527",11,2,3,1,1984,5,4,2,4,4,4,2,1959,4510,2021,2316.84,0,9909.27,0,0,0,0,0,0
"13934","HH19110528",11,4,4,3,1985,5,4,3,2,2,3,3,1968,3500,2021,3399.58,0,5782.98,0,0,0,0,0,0
"13935","HH19110529",11,8,4,5,2004,5,4,2,2,2,1,3,1983,2800,2021,2795,0,4342.38,0,0,0,0,0,0
"13936","HH19110530",11,6,4,5,2014,5,4,2,3,2,1,3,1954,2500,2021,2549.9,0,5968.2,0,0,0,0,0,0
"13937","HH19110531",11,6,3,3,1994,1,5,2,4,3,4,3,1960,8100,2021,4979.4,7350,998.13,0,0,0,0,0,0
"13938","HH19110532",11,5,4,3,2001,5,4,2,3,3,2,3,1963,4200,2021,3247.36,0,6534.15,0,0,0,0,0,0
"13939","HH19110534",11,6,3,3,2002,5,4,2,3,3,5,4,1973,9000,2021,3920.74,0,10362.03,0,0,0,0,0,0
"13940","HH19110535",11,6,3,6,1989,5,4,3,1,1,5,2,1968,4000,2021,349.16,0,2973.81,0,0,0,0,0,0
"13941","HH19110536",11,6,2,3,1989,5,4,2,2,2,4,2,1970,6000,2021,3609.42,0,8324.61,0,0,0,0,0,0
"13942","HH19110537",11,6,3,6,2004,5,4,2,2,3,4,3,1960,9000,2021,3709.18,0,6760.53,0,0,0,0,0,0
"13943","HH19110538",11,6,2,5,1998,20,6,3,3,3,4,3,1960,5000,2021,4163.26,0,10403.19,0,0,0,0,864,0
"13944","HH19110539",11,5,3,3,1994,5,4,2,3,3,3,2,1960,18050,2021,2272.98,0,9075.78,0,0,0,0,0,0
"13945","HH19110541",11,5,3,2,1991,5,4,2,3,3,3,2,1966,7560,2021,2243.74,0,8530.41,0,0,0,0,0,0
"13946","HH19110542",11,2,5,2,1992,5,4,2,4,4,4,2,1962,3000,2021,2985.92,0,10794.21,0,0,0,0,0,0
"13947","HH19110543",11,2,2,1,1988,5,4,2,4,4,2,2,1964,3300,2021,1832.66,0,7871.85,0,0,0,0,0,0
"13948","HH19110544",11,2,2,5,1984,5,4,2,3,3,2,3,1979,2400,2021,2217.08,0,3303.09,0,0,0,0,0,0
"13949","HH19110545",11,5,2,1,2017,5,4,2,3,3,3,1,1963,4200,2021,2670.3,0,4609.92,0,0,0,0,0,0
"13950","HH19110546",11,2,5,3,1993,5,4,2,3,3,4,2,1968,6200,2021,2920.56,0,14303.1,0,0,0,0,0,0
"13951","HH19110548",11,8,4,3,2014,5,4,2,3,3,4,2,1965,5000,2021,1944.46,0,18799.83,0,0,0,0,0,0
"13952","HH19110549",11,6,3,5,2006,5,4,3,3,3,3,3,1963,6400,2021,3820.98,0,7295.61,0,0,0,0,0,0
"13953","HH19110550",11,6,3,5,2006,5,4,3,3,3,4,2,1967,5500,2021,4078.98,0,12636.12,0,0,0,0,0,0
"13954","HH19110551",11,5,4,5,2017,5,4,3,3,3,4,2,1977,3000,2021,2514.64,0,3519.18,0,0,0,0,0,0
"13955","HH19110552",11,5,2,4,2006,5,4,2,3,3,4,3,1966,7500,2021,2964.42,0,9466.8,0,0,0,0,0,0
"13956","HH19110553",11,6,2,3,1989,5,4,2,3,3,2,3,1958,4400,2021,2039.06,0,3241.35,0,0,0,0,0,0
"13957","HH19110554",11,6,2,3,1989,5,4,2,2,2,4,2,1959,5200,2021,2887.02,0,9075.78,0,0,0,0,0,0
"13958","HH19110555",11,3,4,8,1983,5,4,2,3,4,3,3,1969,4500,2021,2873.26,0,7532.28,0,0,0,0,0,0
"13959","HH19110556",11,5,3,3,1994,5,4,2,3,3,2,2,1968,7500,2021,2856.06,0,6019.65,0,0,0,0,0,0
"13960","HH19110557",11,8,3,3,2012,5,4,2,3,3,4,2,1980,2000,2021,2727.92,0,8869.98,0,0,0,0,0,0
"13961","HH19110558",11,6,3,6,2001,5,4,3,3,3,2,3,1961,5200,2021,1860.18,0,3354.54,0,0,0,0,0,0
"13962","HH19110559",11,6,3,2,2016,5,4,3,3,3,2,2,1963,6000,2021,2291.9,0,7326.48,0,0,0,0,0,0
"13963","HH19110560",11,5,2,3,2014,5,4,2,3,2,4,2,1986,3600,2021,3397.86,0,9065.49,0,0,0,0,0,0
"13964","HH19110561",11,5,2,3,1981,5,4,2,3,4,3,3,1985,3300,2021,1920.38,0,5741.82,0,0,0,0,0,0
"13965","HH19110562",11,8,3,1,2017,5,4,2,3,3,1,3,1991,3000,2021,2769.2,0,8046.78,0,0,0,0,0,0
"13966","HH19110563",11,6,2,1,1980,2,4,2,3,4,4,2,1964,6120,2021,3226.72,0,9956.86,0,0,0,0,0,0
"13967","HH19110566",11,7,2,1,1996,5,4,2,1,1,4,3,1973,3500,2021,1603.9,0,5669.79,0,0,0,0,0,0
"13968","HH19110567",11,6,3,6,1988,5,4,2,2,2,2,3,1959,5500,2021,2072.6,0,5566.89,0,0,0,0,0,0
"13969","HH19110568",11,6,2,6,1988,5,4,2,2,2,4,3,1979,5280,2021,3393.56,0,6400.38,0,0,0,0,0,0
"13970","HH19110569",11,6,2,6,1988,5,4,2,2,2,4,3,1970,5740,2021,3404.74,0,6729.66,0,0,0,0,0,0
"13971","HH19110570",11,6,2,3,1988,5,4,2,2,2,2,3,1955,5500,2021,1770.74,0,6225.45,0,0,0,0,0,0
"13972","HH19110571",11,6,2,3,1988,5,4,2,2,2,4,3,1980,5060,2021,3403.02,0,6204.87,0,0,0,0,0,0
"13973","HH19110572",11,6,2,6,1988,5,4,3,2,2,4,3,1975,5720,2021,3485.58,0,6770.82,0,0,0,0,0,0
"13974","HH19110573",11,6,2,3,1998,5,4,2,2,2,3,3,1987,3300,2021,2487.12,0,6554.73,0,0,0,0,0,0
"13975","HH19110574",11,6,2,3,1998,5,4,2,2,2,3,3,1984,5000,2021,2456.16,0,7336.77,0,0,0,0,0,0
"13976","HH19110575",11,6,3,1,1998,5,4,2,2,2,2,2,1952,5500,2021,1655.5,0,5865.3,0,0,0,0,0,0
"13977","HH19110576",11,6,2,3,1998,5,4,2,2,2,4,3,1973,5500,2021,3351.42,0,5793.27,0,0,0,0,0,0
"13978","HH19110577",11,6,2,3,1998,5,4,2,2,2,2,3,1959,4400,2021,2356.4,0,6132.84,0,0,0,0,0,0
"13979","HH19110578",11,6,2,1,1998,5,4,3,2,2,4,3,1978,4400,2021,3336.8,0,5937.33,0,0,0,0,0,0
"13980","HH19110579",11,8,3,6,2001,5,4,2,2,2,1,3,1986,2420,2021,1076.72,0,2356.41,0,0,0,0,0,0
"13981","HH19110581",11,8,4,6,2001,5,4,2,2,2,1,3,1997,2020,2021,1118.86,0,2521.05,0,0,0,0,0,0
"13982","HH19110582",11,8,2,5,2004,5,4,3,2,2,3,3,1980,4950,2021,3341.1,0,5453.7,0,0,0,0,0,0
"13983","HH19110583",11,8,2,6,2001,5,4,2,2,2,2,3,1974,4950,2021,1059.52,0,3035.55,0,0,0,0,0,0
"13984","HH19110584",11,8,2,6,2001,5,4,2,2,2,3,3,1986,4400,2021,1919.52,0,3303.09,0,0,0,0,0,0
"13985","HH19110585",11,8,2,5,2004,5,4,2,2,2,2,3,1955,6050,2021,2106.14,0,4846.59,0,0,0,0,0,0
"13986","HH19110586",11,8,2,5,2004,5,4,2,2,2,3,3,1990,3300,2021,499.66,0,6462.12,0,0,0,0,0,0
